url; LOC; accessed
https://github.com/mozilla-services/tokenserver/blob/master/tokenserver/tests/test_service.py; 983; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_blacklist_name.py; 207; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_filename.py; 157; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_latest_release.py; 166; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_prerelease_name.py; 92; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_regex_name.py; 123; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/plugins/test_whitelist_name.py; 112; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_configuration.py; 118; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_delete.py; 151; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_filter.py; 138; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_main.py; 119; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_mirror.py; 452; 18/03/2021
https://github.com/msarahan/bandersnatch/blob/master/src/bandersnatch/tests/test_package.py; 571; 18/03/2021
https://github.com/msarahan/constructor/blob/master/constructor/tests/test_install.py; 180; 18/03/2021
https://github.com/oasis-open/cti-taxii-server/blob/master/medallion/test/config/test_backend_config.py; 120; 18/03/2021
https://github.com/openai/gym/blob/master/gym/envs/algorithmic/tests/test_algorithmic.py; 264; 18/03/2021
https://github.com/openai/gym/blob/master/gym/envs/tests/test_mujoco_v2_to_v3_conversion.py; 85; 18/03/2021
https://github.com/openai/gym/blob/master/tests/gym/envs/robotics/hand/test_manipulate.py; 25; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/profiles/test_black.py; 370; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/test_api.py; 103; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/test_deprecated_finders.py; 210; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/test_format.py; 121; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/test_hooks.py; 101; 18/03/2021
https://github.com/PyCQA/isort/blob/master/tests/unit/test_io.py; 43; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_anon.py; 73; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_array_in_pointer.py; 64; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_arrays.py; 238; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_as_parameter.py; 230; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_bitfields.py; 357; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_buffers.py; 73; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_bytes.py; 66; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_callbacks.py; 324; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_cast.py; 99; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_cfuncs.py; 212; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_checkretval.py; 36; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_delattr.py; 21; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_errno.py; 76; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_find.py; 127; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_frombuffer.py; 141; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_funcptr.py; 132; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_incomplete.py; 42; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_init.py; 40; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_internals.py; 100; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_keeprefs.py; 153; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_libc.py; 33; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_loading.py; 182; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_macholib.py; 66; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_memfunctions.py; 79; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_numbers.py; 295; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_objects.py; 67; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_parameters.py; 250; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_pep3118.py; 233; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_pickling.py; 81; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_pointers.py; 223; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_prototypes.py; 222; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_python_api.py; 89; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_random_things.py; 77; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_refcounts.py; 101; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_repr.py; 29; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_returnfuncptrs.py; 66; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_simplesubclasses.py; 55; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_sizes.py; 33; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_slicing.py; 167; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_stringptr.py; 77; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_strings.py; 232; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_struct_fields.py; 82; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_structures.py; 812; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_unicode.py; 56; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_values.py; 101; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_varsize_struct.py; 50; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_win32.py; 136; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/ctypes/test/test_wintypes.py; 43; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/support.py; 209; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_archive_util.py; 396; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_bdist.py; 53; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_bdist_dumb.py; 97; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_bdist_rpm.py; 135; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_build.py; 56; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_build_clib.py; 134; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_build_ext.py; 550; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_build_py.py; 179; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_build_scripts.py; 112; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_check.py; 163; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_clean.py; 49; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_cmd.py; 126; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_config.py; 141; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_config_cmd.py; 96; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_core.py; 140; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_cygwinccompiler.py; 154; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_dep_util.py; 80; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_dir_util.py; 139; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_dist.py; 529; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_extension.py; 70; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_file_util.py; 124; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_filelist.py; 340; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_install.py; 251; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_install_data.py; 75; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_install_headers.py; 39; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_install_lib.py; 115; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_install_scripts.py; 82; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_log.py; 46; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_msvc9compiler.py; 184; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_msvccompiler.py; 81; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_register.py; 324; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_sdist.py; 493; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_spawn.py; 137; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_sysconfig.py; 277; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_text_file.py; 107; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_unixccompiler.py; 142; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_upload.py; 223; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_util.py; 309; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/distutils/tests/test_version.py; 87; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/doctest.py; 2794; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/autocomplete_w.py; 483; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/codecontext.py; 270; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/debugger_r.py; 393; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/editor.py; 1672; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/filelist.py; 131; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/help.py; 294; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/template.py; 30; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_autocomplete.py; 300; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_autocomplete_w.py; 32; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_autoexpand.py; 155; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_browser.py; 248; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_calltip.py; 363; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_calltip_w.py; 29; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_codecontext.py; 455; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_colorizer.py; 423; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_config.py; 805; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_config_key.py; 291; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_configdialog.py; 1549; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_debugger_r.py; 43; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_debugobj.py; 57; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_debugobj_r.py; 22; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_delegator.py; 44; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_editmenu.py; 74; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_editor.py; 220; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_filelist.py; 33; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_format.py; 668; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_grep.py; 156; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_help.py; 34; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_help_about.py; 182; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_history.py; 172; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_hyperparser.py; 276; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_iomenu.py; 49; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_macosx.py; 104; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_mainmenu.py; 42; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_multicall.py; 48; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_outwin.py; 166; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_parenmatch.py; 112; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_pathbrowser.py; 86; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_percolator.py; 118; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_pyparse.py; 483; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_pyshell.py; 64; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_query.py; 451; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_redirector.py; 122; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_replace.py; 294; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_rpc.py; 29; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_run.py; 390; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_search.py; 80; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_searchbase.py; 160; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_searchengine.py; 332; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_sidebar.py; 374; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_squeezer.py; 475; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_stackviewer.py; 47; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_statusbar.py; 41; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_text.py; 236; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_textview.py; 233; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_tooltip.py; 161; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_tree.py; 60; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_undo.py; 135; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_warning.py; 73; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_window.py; 45; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_zoomheight.py; 39; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/idle_test/test_zzdummy.py; 152; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/multicall.py; 448; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/outwin.py; 187; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/percolator.py; 103; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/pyparse.py; 593; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/rpc.py; 635; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/run.py; 623; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/idlelib/squeezer.py; 345; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/lib2to3/tests/data/py2_test_grammar.py; 974; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/lib2to3/tests/data/py3_test_grammar.py; 959; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/lib2to3/tests/test_main.py; 139; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/lib2to3/tests/test_parser.py; 699; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/lib2to3/tests/test_refactor.py; 337; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/backup.py; 170; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/dbapi.py; 957; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/dump.py; 86; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/factory.py; 322; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/hooks.py; 280; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/regression.py; 431; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/types.py; 465; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/sqlite3/test/userfunctions.py; 519; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/_test_atexit.py; 121; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/_test_eintr.py; 530; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/_test_embed_set_config.py; 261; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/_test_multiprocessing.py; 5823; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/datetimetester.py; 6318; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/libregrtest/setup.py; 120; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/lock_tests.py; 1008; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/mapping_tests.py; 668; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/multibytecodec_support.py; 383; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/pickletester.py; 3879; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/seq_tests.py; 428; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/signalinterproctester.py; 84; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/string_tests.py; 1474; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/support/__init__.py; 1983; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/support/bytecode_helper.py; 42; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/support/socket_helper.py; 269; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test___all__.py; 117; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test___future__.py; 61; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test__locale.py; 197; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test__opcode.py; 68; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test__osx_support.py; 327; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test__xxsubinterpreters.py; 2312; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_abc.py; 661; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_abstract_numbers.py; 44; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_aifc.py; 436; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_annotations.py; 228; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_argparse.py; 5370; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_array.py; 1587; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asdl_parser.py; 129; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_ast.py; 2176; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncgen.py; 1210; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asynchat.py; 288; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_asyncio_waitfor.py; 61; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_base_events.py; 2162; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_context.py; 34; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_events.py; 2794; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_futures.py; 886; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_futures2.py; 18; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_locks.py; 932; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_pep492.py; 220; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_proactor_events.py; 1022; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_protocols.py; 57; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_queues.py; 674; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_runners.py; 182; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_selector_events.py; 1373; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_sendfile.py; 563; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_server.py; 131; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_sock_lowlevel.py; 510; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_sslproto.py; 771; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_streams.py; 968; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_subprocess.py; 731; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_tasks.py; 3704; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_threads.py; 93; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_transports.py; 97; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_unix_events.py; 1836; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_windows_events.py; 275; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/test_windows_utils.py; 132; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncio/utils.py; 581; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_asyncore.py; 837; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_atexit.py; 105; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_audioop.py; 565; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_audit.py; 135; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_augassign.py; 326; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_base64.py; 753; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_baseexception.py; 183; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bdb.py; 1164; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bigaddrspace.py; 101; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bigmem.py; 1257; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_binascii.py; 454; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_binhex.py; 72; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_binop.py; 440; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bisect.py; 386; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bool.py; 377; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_buffer.py; 4434; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bufio.py; 74; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_builtin.py; 2351; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bytes.py; 1990; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_bz2.py; 1009; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_c_locale_coercion.py; 438; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_calendar.py; 988; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_call.py; 717; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_capi.py; 975; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cgi.py; 637; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cgitb.py; 70; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_charmapcodec.py; 56; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_class.py; 670; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_clinic.py; 824; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cmath.py; 640; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cmd.py; 242; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cmd_line.py; 866; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_cmd_line_script.py; 747; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_code.py; 446; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_code_module.py; 155; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_codeccallbacks.py; 1081; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_codecs.py; 3449; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_codeop.py; 327; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_collections.py; 2343; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_colorsys.py; 100; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_compare.py; 118; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_compile.py; 1262; 18/03/2021
https://github.com/python/cpython/blob/master/Lib/test/test_compileall.py; 1073; 18/03/2021
